%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
4.0, -124502.54702598418, -122576.67602022602, -121513.71646090943, -122379.62304110803, -114580.42884831774, -121776.12594081473, -105263.55120701209, -164725.2264291318, -124204.8217898395, -122157.82668087802, -122510.93953978295, -122831.62001748325, -123722.67231019406, -75984.97879326092, -123484.08978987811, -120001.24096885217, 0.09, 0.842, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509286744635E9, 0.0, 2024-04-26 12:02:08.674
6.0, -124150.86467872438, -122381.70175334236, -121258.54894620765, -122043.45280450021, -114275.95338534754, -121432.11024190311, -105235.27625027613, -164699.3207573081, -124696.82838878971, -122648.67098911655, -123001.89560674377, -123323.20193328882, -124213.94130157726, -76016.89708434309, -123967.53567070195, -120478.54011995079, 0.09, 0.842, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71415092867449E9, 0.0, 2024-04-26 12:02:08.674
8.0, -125087.51453012403, -122986.29408911397, -122054.33810404994, -122959.76256844553, -115144.89980279206, -122358.67945655341, -105273.07305015005, -164733.96596121383, -124276.70500000776, -122229.17344917935, -122580.36405806114, -122909.22527423207, -123794.98020350697, -75977.60271759066, -123533.01775849078, -120051.9347252768, 0.092, 0.844, 0.523, 192.0, 1.0, 120.0, 13.0, 56.0, 8.0, 40.0, 0.0, 0.0, 0.0, 1.7141509286745138E9, 0.0, 2024-04-26 12:02:08.674
10.0, -125014.29021528843, -123106.6135295169, -122086.92694746578, -122901.17864622816, -115120.20112516894, -122292.87592087698, -105279.37624208645, -164741.92318223993, -125295.98925065868, -123248.3906445969, -123601.57055873521, -123923.77095505846, -124814.59973032473, -76060.52768951985, -124563.96961974737, -121072.3812666394, 0.092, 0.844, 0.523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150928674538E9, 0.0, 2024-04-26 12:02:08.674
12.0, -125207.90102576031, -123266.13792969442, -122256.88961230393, -123093.02366888805, -115304.22303726949, -122485.6150133151, -105301.97385573076, -164764.2302232063, -125092.23074820409, -123044.72154912015, -123397.23091092479, -123722.06881309376, -124610.34948949213, -76047.94365739152, -124356.67954166884, -120871.64024968629, 0.092, 0.844, 0.523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150928674562E9, 0.0, 2024-04-26 12:02:08.674
14.0, -124476.01550531574, -122695.07321060577, -121561.5938975327, -122364.26739266723, -114590.04009843351, -121755.1823562601, -105265.58521575753, -164730.27792337872, -124823.78629729585, -122776.47826391201, -123131.02163446209, -123447.70114990487, -124341.68152113934, -76034.01852059586, -124111.43620150522, -120625.30167404434, 0.092, 0.844, 0.523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150928674588E9, 0.0, 2024-04-26 12:02:08.674
16.0, -124749.86907838215, -122807.8377613828, -121767.83344362181, -122629.42613714054, -114832.86945019597, -122024.63263566884, -105273.27421585015, -164735.9329147259, -124431.42377512739, -122383.9369277879, -122736.35688261472, -123059.96543883866, -123949.92249607117, -76000.937938802, -123701.37109772816, -120218.63403542449, 0.092, 0.844, 0.523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291537435E9, 0.0, 2024-04-26 12:02:09.153
18.0, -124871.37316124121, -122954.28639105397, -121921.88166640779, -122754.46179562353, -114969.28214660671, -122147.45547145075, -105277.83397171902, -164739.55389732766, -124957.18150820513, -122908.93470155416, -123261.4440633588, -123585.03026783829, -124475.59082217109, -76044.59089572322, -124223.55255169304, -120734.62405617525, 0.093, 0.847, 0.5205, 192.0, 1.0, 120.0, 13.0, 72.0, 8.0, 24.0, 0.0, 0.0, 0.0, 1.7141509291540034E9, 0.0, 2024-04-26 12:02:09.154
20.0, -125273.86102364791, -123322.59843618852, -122333.91372369693, -123163.27520171109, -115376.64268930467, -122553.45255773695, -105307.89706801141, -164768.141778486, -125181.14598764731, -123133.23445716315, -123484.76034221177, -123812.07928801529, -124700.29290918028, -76059.72302671945, -124437.86107753053, -120950.72072156916, 0.093, 0.847, 0.5205, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291540575E9, 0.0, 2024-04-26 12:02:09.154
22.0, -124974.54881364689, -123046.75555786557, -121998.16817023375, -122854.8434799723, -115059.7620081618, -122249.53588837814, -105295.17892541635, -164755.04365623518, -124799.24408188392, -122751.95840024453, -123106.09943939441, -123423.56126589313, -124317.80985806107, -76036.92424737505, -124086.89398609329, -120600.73710688796, 0.093, 0.847, 0.5205, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291541076E9, 0.0, 2024-04-26 12:02:09.154
24.0, -124157.9054782278, -122469.83468172964, -121278.21848132831, -122052.46055751569, -114287.64334769767, -121440.40273909603, -105258.27619532064, -164719.7278999958, -124853.24589648795, -122804.61911018123, -123159.27423945359, -123475.2384990738, -124370.31410578659, -76038.53357297582, -124138.48181229614, -120650.15681387864, 0.093, 0.847, 0.5205, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291541572E9, 0.0, 2024-04-26 12:02:09.154
26.0, -124335.71360536976, -122430.62972195503, -121362.01517129126, -122216.67882402884, -114424.50307899751, -121610.29834870082, -105243.00995385766, -164701.71239396482, -124046.83966002938, -121998.27992895604, -122350.8339942496, -122674.30844000679, -123564.39960770603, -75978.47443562442, -123316.89874135242, -119837.22386803912, 0.093, 0.847, 0.5205, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291542025E9, 0.0, 2024-04-26 12:02:09.154
28.0, -124256.34256080897, -122390.59774763558, -121309.42151658793, -122140.36996845841, -114355.90557526417, -121533.02836811882, -105223.34041873699, -164682.71341117783, -124328.65045412189, -122279.33076373706, -122633.00241625338, -122954.50990849853, -123845.85277388727, -75978.47443562442, -123600.29650930126, -120114.60901672949, 0.0915, 0.8454999999999999, 0.52025, 192.0, 1.0, 104.0, 13.0, 48.0, 8.0, 32.0, 0.0, 0.0, 0.0, 1.714150929154246E9, 0.0, 2024-04-26 12:02:09.154
30.0, -124845.0651580173, -122844.82989845633, -121870.09267450485, -122727.12561215469, -114935.06162584563, -122120.45456414873, -105247.23443355972, -164705.10985912202, -124541.32730261414, -122492.72286805187, -122844.71813973406, -123171.74651285965, -124059.28958169099, -75997.80869457826, -123798.13179947517, -120313.51719063726, 0.0915, 0.8454999999999999, 0.52025, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150929154288E9, 0.0, 2024-04-26 12:02:09.154
32.0, -124803.64737554162, -122870.31088713538, -121843.87407825877, -122687.0042308574, -114897.93537830537, -122080.48964506265, -105247.41324751536, -164707.99323415678, -124761.80490992128, -122713.26753059239, -123067.20740404219, -123388.33491663157, -124279.65543027586, -76004.0895347702, -124034.83677325687, -120547.71876903997, 0.0915, 0.8454999999999999, 0.52025, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291543307E9, 0.0, 2024-04-26 12:02:09.154
34.0, -124867.17103328361, -122966.31162957092, -121930.5764950009, -122754.93118225709, -114973.32781235312, -122145.95790457225, -105257.87386392044, -164719.1244028955, -124960.75778731797, -122912.28746322244, -123265.17680468284, -123588.24891903985, -124479.0776943061, -76030.77751764984, -124228.96167385123, -120740.45786147808, 0.0915, 0.8454999999999999, 0.52025, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291543734E9, 0.0, 2024-04-26 12:02:09.154
36.0, -124767.77282569086, -122856.11752940626, -121801.18224634914, -122648.8945065611, -114856.58465106305, -122043.51985973357, -105252.42003827334, -164715.41401331592, -124718.37547044462, -122669.94984983801, -123023.62150235433, -123344.23492482126, -124236.33774952147, -76007.17407550503, -123994.62598498179, -120508.64791973209, 0.0915, 0.8454999999999999, 0.52025, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71415092915442E9, 0.0, 2024-04-26 12:02:09.154
38.0, -125047.59431452684, -123151.24996319413, -122129.9764072867, -122939.08720482436, -115161.14952101106, -122328.16932537191, -105277.47634380775, -164739.39743511647, -125188.0973801729, -123140.18584968876, -123492.13641788202, -123818.85186658525, -124706.8866737946, -76054.24684932792, -124446.13122297899, -120957.78387281703, 0.09175, 0.84375, 0.520125, 192.0, 1.0, 112.0, 13.0, 40.0, 8.0, 32.0, 0.0, 0.0, 0.0, 1.7141509291544867E9, 0.0, 2024-04-26 12:02:09.154
40.0, -124523.84823845008, -122674.57666094026, -121572.54625231579, -122406.86981759904, -114621.37724415986, -121800.6458044822, -105244.03813410261, -164708.55202776814, -124536.70049151189, -122488.3642778831, -122843.22057285556, -123160.99532377665, -124053.41107289924, -75997.5404736448, -123822.36109046474, -120339.51226943878, 0.09175, 0.84375, 0.520125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291545532E9, 0.0, 2024-04-26 12:02:09.154
42.0, -124804.74261101993, -122871.87550924726, -121838.28614214495, -122686.5571959683, -114896.14723874895, -122080.95903169621, -105258.41030578737, -164721.1807633854, -124658.33868483767, -122610.49420958689, -122963.38355104729, -123287.28267994913, -124176.30096391452, -76011.2420929959, -123925.11205972578, -120440.47509914341, 0.09175, 0.84375, 0.520125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291546197E9, 0.0, 2024-04-26 12:02:09.154
44.0, -125066.19096591366, -123101.11500038089, -122103.13196219588, -122949.97250437409, -115159.31667796573, -122343.23440113479, -105270.05556464859, -164733.22835364682, -124924.16798164464, -122875.87647150476, -123229.05638564305, -123553.2684389673, -124442.64435084396, -76029.5928751937, -124189.48849314314, -120703.28691044891, 0.09175, 0.84375, 0.520125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150929154662E9, 0.0, 2024-04-26 12:02:09.154
46.0, -124463.29736272067, -122687.25010004641, -121557.05649340826, -122354.56673557362, -114582.48520880761, -121744.34176019928, -105249.93899463881, -164714.49759179328, -124854.2740767329, -122805.89315961518, -123160.52593714309, -123478.25598457528, -124372.23635580974, -76027.67062517055, -124138.68297799624, -120650.29092434538, 0.09175, 0.84375, 0.520125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291546924E9, 0.0, 2024-04-26 12:02:09.154
48.0, -124125.6966144677, -122319.0274618897, -121192.56659657558, -122012.47328668516, -114232.09926272623, -121404.39407877852, -105215.09262503298, -164681.30525127714, -124253.01215088513, -122203.71481224475, -122558.05701709475, -122878.11164595028, -123770.68385728406, -75978.54149085778, -123530.91669451198, -120048.35844616395, 0.09175, 0.84375, 0.520125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291547227E9, 0.0, 2024-04-26 12:02:09.154
50.0, -124816.27611115886, -122794.62788040971, -121815.1520866337, -122693.93327163855, -114890.33578519056, -122090.79379925654, -105241.4453317458, -164704.79693469967, -124303.3929828874, -122255.01206576968, -122606.98498570742, -122934.3709867443, -123821.66818638661, -75977.80388329076, -123562.05267453822, -120079.33796397901, 0.096, 0.846, 0.516, 192.0, 1.5, 0.0, 13.0, 56.0, 8.0, 16.0, 0.0, 0.0, 0.0, 1.7141509291547525E9, 0.0, 2024-04-26 12:02:09.154
52.0, -124884.11365558073, -122949.72663518508, -121933.37046305781, -122768.8786707972, -114980.92740546793, -122162.36408500244, -105244.99925911418, -164710.3848708135, -124992.02787781095, -122943.80342290443, -123297.02804053164, -123619.45195429945, -124510.10191561007, -76027.33534900373, -124260.61174399994, -120770.23038509255, 0.096, 0.846, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291547823E9, 0.0, 2024-04-26 12:02:09.154
54.0, -124792.89618645862, -122951.71594044162, -121889.4716369476, -122688.74766692492, -114913.29102674617, -122076.68984850525, -105251.07893360603, -164717.71624299482, -125030.49523001854, -122982.89662395677, -123335.2048200613, -123659.57333559672, -124548.83748875112, -76033.07974732874, -124297.22390141773, -120809.25653091152, 0.096, 0.846, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291548119E9, 0.0, 2024-04-26 12:02:09.154
56.0, -124146.28257111103, -122314.2665403207, -121180.11667491397, -122026.51018220308, -114236.25668719491, -121422.27547434276, -105201.14513649287, -164671.13520754996, -124163.22519340816, -122115.47012513521, -122470.21466138538, -122785.64247913868, -123680.2934027068, -75961.64357204958, -123456.66419943146, -119973.92713712779, 0.096, 0.846, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291548371E9, 0.0, 2024-04-26 12:02:09.154
58.0, -124969.98905777802, -122984.88592921328, -122010.77455410655, -122857.25746837349, -115064.8135024087, -122249.44648140031, -105240.30539277857, -164707.81442020112, -124722.59995014667, -122674.97899234045, -123025.56610412194, -123355.45550053782, -124240.91985713481, -76000.31208995725, -123972.11777831528, -120485.9385473655, 0.096, 0.846, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291548555E9, 0.0, 2024-04-26 12:02:09.154
60.0, -124895.24482431947, -122922.54691392744, -121906.1236865668, -122773.75135108846, -114974.11012340906, -122170.2318990507, -105235.94680260979, -164705.19926609987, -124686.50188285136, -122638.54564887831, -122992.03848743899, -123311.8025436166, -124203.99477529465, -75997.16049398905, -123966.23926952355, -120479.00950658435, 0.098, 0.844, 0.518, 192.0, 1.5, 8.0, 13.0, 48.0, 8.0, 24.0, 0.0, 0.0, 0.0, 1.7141509291548738E9, 0.0, 2024-04-26 12:02:09.154
62.0, -125303.2312158622, -123359.61292500651, -122367.03900897969, -123193.04772532557, -115406.70578559706, -122584.2309098519, -105274.97294842875, -164743.48780435178, -125375.80733010857, -123328.58870370254, -123679.66755386205, -124007.07590664338, -124894.82014117482, -76054.38095979464, -124632.47771650288, -121141.71637793975, 0.098, 0.844, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291548922E9, 0.0, 2024-04-26 12:02:09.154
64.0, -125033.87034343128, -123190.63373692438, -122131.25045672065, -122929.05127156393, -115154.5781081412, -122316.9263979109, -105271.77664897165, -164741.54320258417, -125300.325489083, -123252.90569697687, -123605.16918959252, -123928.8000975609, -124818.9136170046, -76060.05830288629, -124569.71401807238, -121082.17133071081, 0.098, 0.844, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291549113E9, 0.0, 2024-04-26 12:02:09.154
66.0, -124228.11230756193, -122442.38673953853, -121275.35745803804, -122111.15623845533, -114322.62382777022, -121505.64748116107, -105226.15673853837, -164697.28674856268, -124306.16459919985, -122258.70010360482, -122613.80226776628, -122927.9113325967, -123823.05399454285, -75978.89911876907, -123604.67745121449, -120122.0521476331, 0.098, 0.844, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291549296E9, 0.0, 2024-04-26 12:02:09.154
68.0, -124531.67134900944, -122652.56019265178, -121596.17204620506, -122419.76677414976, -114636.75524434511, -121811.1511243762, -105227.22962227222, -164696.7279549513, -124597.13960851904, -122548.8257466347, -122900.95512878361, -123227.11178387544, -124115.28070155153, -76002.81548533625, -123857.09570134828, -120372.0117058768, 0.098, 0.844, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291549478E9, 0.0, 2024-04-26 12:02:09.154
70.0, -124474.47323494831, -122598.13369490311, -121531.75431868486, -122361.76399728823, -114575.80203721549, -121753.95301031508, -105219.69708439078, -164689.3742310255, -124434.12833620649, -122385.7921225777, -122738.972036716, -123061.82063362845, -123952.04591179443, -75977.20038619047, -123705.34970824119, -120221.56211394812, 0.092, 0.844, 0.516, 192.0, 1.0, 112.0, 13.0, 48.0, 8.0, 16.0, 0.0, 0.0, 0.0, 1.714150929154966E9, 0.0, 2024-04-26 12:02:09.154
72.0, -124758.40744476407, -122754.66296132363, -121751.76253935845, -122633.15887846457, -114830.6566274949, -122031.62873168335, -105225.97792458272, -164695.1186293505, -124360.59109694853, -122312.27723506419, -122665.41244571358, -122988.10458041485, -123878.17339636963, -75975.09932221167, -123632.68418701699, -120148.91894446839, 0.092, 0.844, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291549847E9, 0.0, 2024-04-26 12:02:09.154
74.0, -124818.01954722639, -122979.85678671084, -121935.11389912534, -122717.04497540534, -114948.09269286308, -122103.84721801845, -105238.0925700775, -164708.5296760237, -125240.89220057635, -123192.824207881, -123545.06534875219, -123871.4902247775, -124758.96623837546, -76036.18663980802, -124497.62964220402, -121008.03059435256, 0.092, 0.844, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291550026E9, 0.0, 2024-04-26 12:02:09.155
76.0, -123457.64767618748, -121785.22310080804, -120541.46028059248, -121345.81015656116, -113573.19218792823, -120738.08857656582, -105152.99947893614, -164628.53278261816, -123892.43380933211, -121844.92461024817, -122201.23376861023, -122512.14653398354, -123408.74205931928, -75931.93810366846, -123199.7756004066, -119718.20082881462, 0.092, 0.844, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291550214E9, 0.0, 2024-04-26 12:02:09.155
78.0, -124494.58980495809, -122451.3050855762, -121479.3171261927, -122372.3810759045, -114564.29088882101, -121769.66628666715, -105176.89349375886, -164651.0633410291, -123838.07436681681, -121789.96167063258, -122141.08522428099, -122470.7063997634, -123355.45550053782, -75910.05574584672, -123090.29675606452, -119610.0854408843, 0.092, 0.844, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291550395E9, 0.0, 2024-04-26 12:02:09.155
80.0, -124430.52970534918, -122559.88986014007, -121513.40353648705, -122322.13435436897, -114546.4318450012, -121712.62463481721, -105173.6301390684, -164651.108044518, -124723.8963513251, -122675.76130339639, -123028.49418264559, -123351.5662970026, -124241.50100249065, -75976.73099955691, -123991.1614645912, -120500.75775393937, 0.09, 0.852, 0.516, 192.0, 1.0, 104.0, 13.0, 80.0, 8.0, 16.0, 0.0, 0.0, 0.0, 1.714150929155058E9, 0.0, 2024-04-26 12:02:09.155
82.0, -124734.55813343027, -122748.76210078743, -121755.1823562601, -122617.91498874605, -114821.62652273495, -122012.8532663409, -105180.55917984953, -164661.18868126735, -124389.62601299597, -122341.04393017816, -122693.64269896064, -123018.36884240733, -123907.54358858391, -75939.26947584981, -123655.32650415022, -120172.05299997963, 0.09, 0.852, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291550763E9, 0.0, 2024-04-26 12:02:09.155
84.0, -124843.20996322752, -122900.1057624943, -121887.43762820217, -122728.10908891071, -114941.07424510412, -122122.39916591636, -105191.06449974353, -164674.10798956253, -124808.4082971106, -122760.00502824844, -123113.31905285348, -123436.10059453257, -124326.97407328774, -75977.15568270156, -124077.93093656671, -120589.8071038493, 0.09, 0.852, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291550944E9, 0.0, 2024-04-26 12:02:09.155
86.0, -124787.33060208925, -122906.07367826387, -121861.68841858965, -122678.17529179757, -114899.9246835619, -122069.44788330173, -105189.2763601871, -164675.73966690776, -124943.3904818762, -122893.98138451355, -123247.5412783076, -123570.54633743124, -124461.86685107552, -75980.95547925896, -124209.80622885302, -120723.2470182475, 0.09, 0.852, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291551125E9, 0.0, 2024-04-26 12:02:09.155
88.0, -124790.72806724645, -122882.13495995224, -121840.09663344582, -122677.23651853044, -114892.95093929184, -122070.34195307994, -105193.23261895569, -164680.65705068794, -124697.34247891218, -122647.70986410498, -123001.44857185466, -123324.18541004484, -124215.39416496686, -75967.61148781914, -123968.02740907996, -120483.85983513115, 0.09, 0.852, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291551309E9, 0.0, 2024-04-26 12:02:09.155
90.0, -124229.67692967379, -122451.77447220976, -121319.72567078182, -122120.25339844864, -114350.85408101727, -121511.81656263073, -105162.54367381855, -164653.9690678083, -124586.6566403695, -122536.30876973973, -122891.7015065791, -123209.65507145585, -124103.76955315705, -75954.64747603505, -123866.1928613416, -120381.28767982575, 0.09, 0.848, 0.519, 192.0, 1.0, 104.0, 13.0, 48.0, 8.0, 40.0, 0.0, 0.0, 0.0, 1.7141509291551497E9, 0.0, 2024-04-26 12:02:09.155
92.0, -124406.72509750428, -122493.12519945207, -121435.23948612684, -122288.58438594156, -114501.48248690159, -121684.3720298257, -105162.85659824093, -164653.87966083045, -124193.1094757449, -122143.70037838226, -122497.61790008759, -122819.99711036649, -123711.09410656622, -75926.23840883236, -123462.14037682301, -119981.01264012011, 0.09, 0.848, 0.519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291551683E9, 0.0, 2024-04-26 12:02:09.155
94.0, -124875.82115838781, -122878.87160526177, -121898.05470681844, -122757.36752240271, -114967.136379139, -122153.17751803131, -105181.09562171646, -164673.34803025104, -124633.77411768129, -122584.14150287409, -122937.67904492367, -123262.092263948, -124151.89285896932, -75951.25001087785, -123894.66898377765, -120408.69091852797, 0.09, 0.848, 0.519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291551867E9, 0.0, 2024-04-26 12:02:09.155
96.0, -124926.85019097927, -123040.47471767363, -122012.80856285198, -122819.237151055, -115048.54143244523, -122210.10741115897, -105197.94883703576, -164691.3188327931, -125112.57083565842, -123063.47466271814, -123416.98985302327, -123741.42542379207, -124631.38248102457, -75995.17118873254, -124373.91273664389, -120886.43710451569, 0.09, 0.848, 0.519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291552048E9, 0.0, 2024-04-26 12:02:09.155
98.0, -124302.49891310919, -122497.05910647621, -121374.73331388633, -122190.81785569404, -114419.63039870626, -121583.65506931009, -105159.14620866135, -164656.89714633193, -124502.14469458399, -122452.42267279896, -122808.08363057181, -123125.05371869252, -124019.81640098292, -75943.49395555186, -123785.95009874704, -120302.83305678763, 0.09, 0.848, 0.519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291552231E9, 0.0, 2024-04-26 12:02:09.155
100.0, -124401.33832709055, -122517.04156601925, -121446.30359963223, -122286.70683940731, -114506.53398114849, -121681.04161990187, -105158.85563598343, -164656.85244284302, -124317.25106444968, -122268.04313278713, -122622.16182019256, -122943.91518162671, -123835.34745399326, -75928.16065885552, -123587.91364287301, -120104.21545555777, 0.09, 0.845, 0.5215000000000001, 192.0, 1.0, 104.0, 13.0, 40.0, 8.0, 48.0, 0.0, 0.0, 0.0, 1.7141509291552436E9, 0.0, 2024-04-26 12:02:09.155
102.0, -124318.97214877274, -122441.6491319715, -121371.84993885159, -122204.78769597861, -114428.21346857709, -121598.8542555397, -105140.10252238542, -164641.42973916887, -124384.77568444917, -122334.89720045295, -122689.77584716986, -123010.07634521442, -123902.26857689246, -75924.80789718723, -123656.91347800655, -120171.42715113488, 0.09, 0.845, 0.5215000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291552625E9, 0.0, 2024-04-26 12:02:09.155
104.0, -125547.87105892552, -123396.35919289103, -122520.52843815429, -123423.94124554888, -115618.55561954447, -122822.7910784234, -105212.4327674428, -164711.16718186942, -124798.46177082798, -122749.16443218762, -123101.02559340306, -123431.92081831943, -124317.49693363869, -75956.2791533803, -124044.13509895028, -120558.82758603425, 0.09, 0.845, 0.5215000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291552804E9, 0.0, 2024-04-26 12:02:09.155
106.0, -125700.77934274428, -123747.01335990589, -122788.2352814955, -123595.33442203217, -115825.55512494507, -122984.99768793557, -105251.43656151732, -164752.1826329449, -125952.0800056553, -123902.53679782592, -124256.38726429788, -124581.58279437815, -125470.98105799926, -76058.60543949669, -125209.93503450573, -121716.13385869669, 0.09, 0.845, 0.5215000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291552987E9, 0.0, 2024-04-26 12:02:09.155
108.0, -125211.90198801781, -123355.99194240475, -122281.23066201576, -123102.32199458146, -115326.2171538135, -122494.93569075296, -105251.01187837266, -164753.0319992342, -125282.28763130757, -123233.52673453413, -123588.9194713735, -123907.0965536948, -124800.94281446253, -76020.02632856683, -124565.82481453715, -121080.07026673201, 0.09, 0.845, 0.5215000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291553173E9, 0.0, 2024-04-26 12:02:09.155
110.0, -124921.82104847684, -123027.30954018945, -121944.16635562973, -122801.84749386877, -115014.61148436207, -122199.4456290538, -105237.9361078663, -164739.21862116084, -124843.52288764989, -122794.56082517635, -123150.33354167147, -123466.38720826952, -124361.82044289357, -75996.4899416554, -124130.12225986985, -120645.73116847649, 0.09, 0.8434999999999999, 0.52275, 192.0, 1.0, 104.0, 13.0, 40.0, 8.0, 48.0, 0.0, 0.0, 0.0, 1.7141509291553352E9, 0.0, 2024-04-26 12:02:09.155
112.0, -125527.75448891574, -123584.80675039372, -122597.32903210272, -123420.47672515831, -115644.08131171243, -122811.97283410703, -105287.37816660144, -164783.76564786024, -125530.16847731693, -123481.27347007675, -123833.60401792575, -124161.83938525194, -125049.09188140534, -76055.4985470174, -124779.7980642078, -121291.8306937016, 0.09, 0.8434999999999999, 0.52275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509291553535E9, 0.0, 2024-04-26 12:02:09.155
