%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
138.0, -46189.745806425315, -21983.63357587261, -8272.760602564884, -17620.506002963306, 83018.2457588012, -8768.16466667231, 7423.5284237299475, 0.0, -46209.95178341291, -21838.682513079944, -8258.902521002594, -17635.43696825945, 83014.80359015508, -8782.894466268357, 7513.002456784542, 0.0, 0.098, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511975360096E9, 0.0, 2024-04-26 12:06:37.536
140.0, -46206.3531525556, -21734.25516298475, -8219.898726928082, -17620.081319818655, 83016.25645354467, -8767.672928294292, 7508.2862387044715, 0.0, -46199.64762921901, -21889.175103804482, -8235.656706769074, -17613.107575548598, 83017.91048263437, -8762.68848928076, 7421.18149056214, 0.0, 0.098, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511975360222E9, 0.0, 2024-04-26 12:06:37.536
142.0, -46173.27257076175, -21964.25461342986, -8277.63328285614, -17616.86266861709, 83035.27778807614, -8763.761373014615, 7444.09202862883, 0.0, -46194.86435590558, -21807.635940031523, -8254.901558745094, -17624.68577917645, 83025.30891004908, -8772.07622195199, 7519.931497565687, 0.0, 0.1, 0.9400000000000001, 0.306, 192.0, 1.5, 16.0, 14.5, 48.0, 4.5, 72.0, 0.0, 0.0, 0.0, 1.7141511975360343E9, 0.0, 2024-04-26 12:06:37.536
144.0, -46189.4999372363, -21733.58461065109, -8217.551793760276, -17621.78005239726, 83017.86577914546, -8767.047079449545, 7520.602049899346, 0.0, -46174.83719287362, -21915.86308668412, -8248.665422042062, -17615.38745348304, 83027.38762228342, -8761.436791591263, 7430.211595322085, 0.0, 0.1, 0.9400000000000001, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511975360465E9, 0.0, 2024-04-26 12:06:37.536
146.0, -46164.1977625129, -21934.5267933043, -8277.677986345052, -17627.524450722274, 83015.11651457746, -8772.277387652086, 7494.159936208718, 0.0, -46179.68752142043, -21769.280346546217, -8248.06192494177, -17627.613857700093, 83013.57424421005, -8771.87505625189, 7555.135495082795, 0.0, 0.1, 0.9400000000000001, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511975360591E9, 0.0, 2024-04-26 12:06:37.536
148.0, -46177.74291965281, -21748.761445136242, -8212.299133813278, -17629.82668040117, 83018.26811054566, -8775.45133536474, 7520.53499466598, 0.0, -46163.57191366815, -21934.795014237763, -8249.87241624265, -17624.93164836546, 83021.41970651386, -8766.108306182421, 7453.390354322238, 0.0, 0.1, 0.9400000000000001, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151197536071E9, 0.0, 2024-04-26 12:06:37.536
150.0, -46146.22695997083, -21904.553103989736, -8265.250416427902, -17601.14939226501, 83025.24185481571, -8760.475666579685, 7487.700282061134, 0.0, -46173.0490533172, -21745.319276490125, -8238.607137037176, -17623.277619275763, 83012.36725000945, -8777.753565043637, 7568.770059200533, 0.0, 0.1, 0.9400000000000001, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511975360835E9, 0.0, 2024-04-26 12:06:37.536
152.0, -46152.977186796335, -21759.06559933014, -8188.315712012734, -17586.28548220223, 83032.50617176369, -8753.077239164977, 7505.380511925282, 0.0, -46142.51657039125, -21941.835813741185, -8232.01337242286, -17581.658671099984, 83047.48184054875, -8748.942166440745, 7431.351534289305, 0.0, 0.096, 0.934, 0.304, 192.0, 1.5, 0.0, 14.5, 24.0, 4.5, 64.0, 0.0, 0.0, 0.0, 1.7141511975360956E9, 0.0, 2024-04-26 12:06:37.536
154.0, -46137.55448312217, -21872.254833251816, -8250.185340665024, -17609.821869113668, 83010.37794475294, -8765.817733504502, 7508.599163126846, 0.0, -46153.871256574545, -21715.770270320212, -8210.890973912594, -17602.49049693233, 83012.63547094291, -8764.141352670355, 7568.59124524489, 0.0, 0.096, 0.934, 0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980032012E9, 0.0, 2024-04-26 12:06:38.003
156.0, -46144.97526228133, -21802.45033531789, -8195.177697560513, -17595.203828239897, 83028.48285776173, -8756.139428155355, 7478.29019764545, 0.0, -46130.31251791865, -21967.808540798254, -8244.642108040109, -17602.53520042124, 83025.77829668263, -8758.374602600885, 7421.0026766064975, 0.0, 0.096, 0.934, 0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980033607E9, 0.0, 2024-04-26 12:06:38.003
158.0, -46139.29791918969, -21841.543536370224, -8242.451637083488, -17616.907372106, 83003.38184873843, -8774.289044653064, 7544.965451355631, 0.0, -46151.90430306248, -21711.76930806271, -8202.017331363837, -17607.72080513487, 83013.5965959545, -8767.069431194, 7561.617500974835, 0.0, 0.096, 0.934, 0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980033913E9, 0.0, 2024-04-26 12:06:38.003
160.0, -46129.57491035163, -21841.8564607926, -8188.71804341293, -17595.315586962173, 83021.46441000277, -8755.73709675516, 7429.943374388621, 0.0, -46116.342677634086, -21974.134084479105, -8243.882148728628, -17599.04832828621, 83019.40804951287, -8758.508713067617, 7425.8753568977545, 0.0, 0.096, 0.934, 0.304, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980034168E9, 0.0, 2024-04-26 12:06:38.003
162.0, -46124.47871261582, -21812.665082533968, -8232.214538122957, -17623.188212297944, 83010.37794475294, -8772.59031207446, 7530.995611071064, 0.0, -46132.86061678656, -21712.752784818746, -8189.410947491044, -17610.894752847526, 83008.29923251859, -8763.560207314516, 7514.924706807698, 0.0, 0.096, 0.937, 0.303, 192.0, 1.5, 0.0, 14.5, 48.0, 4.5, 56.0, 0.0, 0.0, 0.0, 1.7141511980034523E9, 0.0, 2024-04-26 12:06:38.003
164.0, -46116.610898567546, -21885.33060375817, -8214.042569880792, -17606.714976634383, 83005.08058131703, -8759.82746599048, 7453.278595599962, 0.0, -46113.66046829945, -21967.942651264984, -8254.901558745094, -17614.985122082846, 83014.17774131033, -8765.057774193023, 7459.134752647252, 0.0, 0.096, 0.937, 0.303, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980034778E9, 0.0, 2024-04-26 12:06:38.003
166.0, -46114.64394505548, -21796.057736403673, -8237.467198069955, -17625.624552443573, 83029.46633451777, -8776.278349909586, 7539.332811752894, 0.0, -46124.635174827, -21729.315427460126, -8199.424529007021, -17616.30387500571, 83000.16319753685, -8769.371660872897, 7526.324096479905, 0.0, 0.096, 0.937, 0.303, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980035024E9, 0.0, 2024-04-26 12:06:38.003
168.0, -46108.69838103037, -21922.25568559834, -8233.801511979284, -17610.067738302678, 83049.22527661626, -8764.364870114907, 7451.736325232545, 0.0, -46101.97050594932, -21958.174938938017, -8265.630396083641, -17622.718825664382, 83049.6499597609, -8772.635015563372, 7471.316453375394, 0.0, 0.096, 0.937, 0.303, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980035272E9, 0.0, 2024-04-26 12:06:38.003
170.0, -46111.55940432065, -21768.609794212556, -8232.236889867412, -17613.44285171543, 83076.89673625192, -8766.153009671332, 7566.534884755002, 0.0, -46121.0365439697, -21735.305694974148, -8200.273895296323, -17603.29515973272, 83060.57996279954, -8760.498018324139, 7546.373611256316, 0.0, 0.096, 0.937, 0.303, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980035524E9, 0.0, 2024-04-26 12:06:38.003
172.0, -46091.75575873325, -21937.09724391666, -8224.905517686071, -17589.034746770234, 83097.92972778437, -8753.121942653888, 7443.108551872797, 0.0, -46087.37481682, -21932.939819447973, -8254.432172111532, -17599.24949398631, 83091.73829457026, -8756.20648338872, 7478.692529045646, 0.0, 0.096, 0.9385000000000001, 0.3045, 192.0, 1.5, 0.0, 14.5, 48.0, 4.5, 72.0, 0.0, 0.0, 0.0, 1.7141511980035777E9, 0.0, 2024-04-26 12:06:38.003
174.0, -46097.96954369182, -21738.077311286608, -8216.501261770876, -17598.288368974732, 83080.9647537428, -8762.599082302939, 7567.7865824445, 0.0, -46106.46320658484, -21744.20168926736, -8189.81327889124, -17588.96769153687, 83090.68776258086, -8756.430000833274, 7535.175387284206, 0.0, 0.096, 0.9385000000000001, 0.3045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980036025E9, 0.0, 2024-04-26 12:06:38.003
176.0, -46068.95697938884, -21947.982543466394, -8223.25148859638, -17585.1008397461, 83109.03854477865, -8753.34546009844, 7446.438961796637, 0.0, -46076.26599982572, -21895.366537018603, -8244.329183617734, -17594.980310795345, 83096.38745741695, -8759.223968890186, 7500.284314189472, 0.0, 0.096, 0.9385000000000001, 0.3045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003628E9, 0.0, 2024-04-26 12:06:38.003
178.0, -46081.96569466182, -21717.67016859891, -8201.10090984117, -17618.91902910698, 83093.23586144876, -8772.098573696443, 7579.789469216999, 0.0, -46084.42438655191, -21768.229814556817, -8183.778307888307, -17601.752889365303, 83095.49338763874, -8763.359041614418, 7523.619535400812, 0.0, 0.096, 0.9385000000000001, 0.3045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980036533E9, 0.0, 2024-04-26 12:06:38.003
180.0, -46055.61298794902, -21965.305145419257, -8230.605212522176, -17603.71984287737, 83119.43210595037, -8760.185093901766, 7429.675153455157, 0.0, -46066.74415668776, -21866.532786671258, -8235.924927702537, -17617.220296528376, 83109.50793141221, -8769.97515797319, 7512.376607939793, 0.0, 0.096, 0.9385000000000001, 0.3045, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003673E9, 0.0, 2024-04-26 12:06:38.003
182.0, -46075.48368876978, -21700.124049201495, -8189.3662440021335, -17615.365101738586, 83112.4136581914, -8771.651538807339, 7580.0129866615525, 0.0, -46063.905485141935, -21802.249169617793, -8180.71611889793, -17600.210618997888, 83120.72850712878, -8759.469838079196, 7483.296988403438, 0.0, 0.097, 0.9352500000000001, 0.30425, 192.0, 1.5, 8.0, 14.5, 16.0, 4.5, 64.0, 0.0, 0.0, 0.0, 1.714151198003684E9, 0.0, 2024-04-26 12:06:38.003
184.0, -46042.29134825365, -21958.82313952722, -8238.316564359257, -17607.765508623783, 83126.31644324261, -8762.822599747491, 7487.409709383215, 0.0, -46059.72570892879, -21823.46097510588, -8230.113474144158, -17615.566267438684, 83114.24650123675, -8771.11509694041, 7570.133515612307, 0.0, 0.097, 0.9352500000000001, 0.30425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980036952E9, 0.0, 2024-04-26 12:06:38.003
186.0, -46057.26701703871, -21700.571084090603, -8184.895895111072, -17606.782031867748, 83111.85486458002, -8761.056811935523, 7592.306446111971, 0.0, -46048.86276112351, -21838.950734013408, -8192.227267292414, -17601.28350273174, 83123.54482693016, -8756.63116653337, 7502.117157234808, 0.0, 0.097, 0.9352500000000001, 0.30425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980037065E9, 0.0, 2024-04-26 12:06:38.003
188.0, -46027.74036261325, -21949.793034767277, -8235.38848583561, -17588.207732225386, 83138.0734608261, -8742.571919270984, 7473.484572587558, 0.0, -46040.86083660851, -21797.242378859806, -8219.67520948353, -17596.120249762567, 83121.33200422907, -8750.30562285252, 7562.623329475324, 0.0, 0.097, 0.9352500000000001, 0.30425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003718E9, 0.0, 2024-04-26 12:06:38.003
190.0, -46049.30979601262, -21707.366014405015, -8184.00182533286, -17592.566322394174, 83130.25035026674, -8746.59523327294, 7554.196721815672, 0.0, -46036.569301673095, -21872.679516396467, -8197.85990689515, -17583.893845545514, 83142.2755887837, -8740.001468658624, 7468.366023107294, 0.0, 0.097, 0.9352500000000001, 0.30425, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003729E9, 0.0, 2024-04-26 12:06:38.003
192.0, -46018.48674040875, -21924.53556353278, -8235.05320966878, -17582.038650755723, 83153.69733020036, -8741.879015192868, 7484.5710378373915, 0.0, -46037.82099936259, -21764.698238932877, -8216.411854793056, -17593.214522983377, 83136.55354220314, -8748.182207129264, 7566.132553354807, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 1.5, 8.0, 14.5, 32.0, 4.5, 72.0, 0.0, 0.0, 0.0, 1.7141511980037403E9, 0.0, 2024-04-26 12:06:38.003
194.0, -46033.909444082914, -21712.283398185184, -8171.216627504424, -17580.8987117885, 83152.1327080885, -8743.197768115731, 7518.724503365101, 0.0, -46017.79383633064, -21899.591016720657, -8200.43035750751, -17572.449752384397, 83161.85571692654, -8735.888747678846, 7438.7276099595565, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980037513E9, 0.0, 2024-04-26 12:06:38.003
196.0, -46018.44203691984, -21897.62406320859, -8233.95797419047, -17584.20676996789, 83166.70604547334, -8747.668117006793, 7498.563229866413, 0.0, -46029.662612636406, -21732.198802494862, -8202.732587186407, -17584.273825201253, 83160.35815004804, -8748.182207129264, 7563.405640531259, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980037622E9, 0.0, 2024-04-26 12:06:38.003
198.0, -46033.6635748939, -21739.48547118729, -8178.592703174675, -17591.24756947131, 83148.75759467574, -8753.434867076263, 7536.9858785850865, 0.0, -46023.113551511, -21922.032168153786, -8214.95899140346, -17583.983252523336, 83160.78283319269, -8748.606890273915, 7465.683813772656, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980037732E9, 0.0, 2024-04-26 12:06:38.003
200.0, -46012.98821127274, -21876.6134234206, -8231.05224741128, -17601.19409575392, 83144.26489404021, -8759.581596801472, 7517.428102186693, 0.0, -46031.69662138184, -21723.235752968285, -8199.71510168494, -17603.183401010443, 83140.97918760529, -8761.034460191067, 7566.646643477278, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003785E9, 0.0, 2024-04-26 12:06:38.003
202.0, -46015.178682229365, -21778.064582117153, -8173.854133350151, -17597.39429919652, 83140.28628352718, -8752.473742064683, 7496.8421455433545, 0.0, -46001.05237973361, -21947.937839977487, -8217.931773416016, -17590.085278759634, 83151.90919064393, -8748.62924201837, 7448.540025775436, 0.0, 0.0975, 0.9356250000000002, 0.305125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003796E9, 0.0, 2024-04-26 12:06:38.003
204.0, -46002.460539634296, -21853.501719653814, -8224.458482796965, -17605.82090685617, 83147.75176617525, -8757.659346778315, 7531.8226256159105, 0.0, -46015.82688281857, -21713.266874941215, -8188.226305034913, -17608.972502824367, 83132.30671075663, -8759.760410757115, 7567.428954533215, 0.0, 0.096, 0.9440000000000001, 0.318, 192.0, 1.5, 0.0, 14.5, 64.0, 4.5, 120.0, 0.0, 0.0, 0.0, 1.714151198003807E9, 0.0, 2024-04-26 12:06:38.003
206.0, -46010.77538857167, -21812.910951722974, -8177.788040374285, -17593.68390961694, 83158.83823142508, -8754.083067665466, 7521.876099333299, 0.0, -45996.69378956482, -21962.019438984327, -8224.72670373043, -17596.29906371821, 83165.61080999504, -8753.144294398344, 7466.935511462154, 0.0, 0.096, 0.9440000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003818E9, 0.0, 2024-04-26 12:06:38.003
208.0, -45995.01740873068, -21822.723367538856, -8214.467253025443, -17589.794706081713, 83156.98303663528, -8751.177340886277, 7562.198646330673, 0.0, -46010.75303682721, -21705.24259868176, -8179.956159586449, -17597.170781751967, 83154.0326063672, -8757.055849678021, 7599.593114804401, 0.0, 0.096, 0.9440000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980038292E9, 0.0, 2024-04-26 12:06:38.003
210.0, -45987.082539449046, -21855.982763288353, -8181.878409609606, -17578.52942687624, 83172.04811239817, -8740.1132273809, 7474.445697599137, 0.0, -45984.89206849242, -21960.097188961172, -8225.084331641714, -17588.274787458755, 83162.10158611556, -8748.003393173623, 7486.6273983272795, 0.0, 0.096, 0.9440000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980038407E9, 0.0, 2024-04-26 12:06:38.003
212.0, -45985.875545248455, -21789.12869562253, -8203.3360842867, -17573.96967100736, 83161.54279250417, -8741.655497748316, 7562.623329475324, 0.0, -45996.20205118681, -21711.568142362612, -8171.350737971156, -17583.357403678587, 83161.49808901527, -8743.10836113791, 7550.329870024904, 0.0, 0.096, 0.9440000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980038517E9, 0.0, 2024-04-26 12:06:38.003
214.0, -45978.03008294464, -21876.56871993169, -8185.3205782557225, -17558.32344988864, 83167.91303967393, -8729.183224342254, 7486.895619260743, 0.0, -45971.14574565241, -21942.081682930195, -8222.603288007174, -17565.587766836616, 83170.50584203075, -8735.285250578554, 7493.176459452684, 0.0, 0.1, 0.9460000000000001, 0.318, 192.0, 1.5, 16.0, 14.5, 72.0, 4.5, 120.0, 0.0, 0.0, 0.0, 1.7141511980038636E9, 0.0, 2024-04-26 12:06:38.003
216.0, -45972.82212648656, -21748.33676199159, -8180.492601453377, -17548.131054417023, 83180.54177529119, -8725.249317318121, 7554.621404960323, 0.0, -45982.76865276917, -21704.72850855929, -8158.587891887176, -17555.41772310945, 83165.34258906158, -8727.998581886122, 7549.368745013327, 0.0, 0.1, 0.9460000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980038743E9, 0.0, 2024-04-26 12:06:38.003
218.0, -45958.986396668726, -21895.38888876306, -8182.347796243167, -17545.895879971493, 83191.5388335632, -8725.696352207226, 7466.28731087295, 0.0, -45961.33332983653, -21908.28584531377, -8208.164061089046, -17549.114531173054, 83188.87897597301, -8730.501977265118, 7492.550610607936, 0.0, 0.1, 0.9460000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980038855E9, 0.0, 2024-04-26 12:06:38.003
220.0, -45967.010672928176, -21730.25420072725, -8178.369185730123, -17571.62273783955, 83176.31729558914, -8742.68367799326, 7551.849788647865, 0.0, -45968.91057120688, -21714.25035169725, -8147.188502214969, -17550.813263751657, 83187.38140909451, -8728.311506308497, 7523.217204000617, 0.0, 0.1, 0.9460000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003911E9, 0.0, 2024-04-26 12:06:38.003
222.0, -45936.96992838025, -21925.51904028881, -8184.627674177608, -17552.71316203036, 83198.06554294414, -8723.237660317143, 7424.377790019249, 0.0, -45945.73181220672, -21889.823304393685, -8207.359398288656, -17567.353554648587, 83190.46594982933, -8736.268727334587, 7491.991816996553, 0.0, 0.1, 0.9460000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198003922E9, 0.0, 2024-04-26 12:06:38.003
224.0, -45951.23034134273, -21705.689633570866, -8157.067973264215, -17570.751019805793, 83201.57476682363, -8733.25124183312, 7529.162768025729, 0.0, -45952.3479285655, -21738.412587453437, -8139.074818977692, -17562.525577846238, 83197.30558363267, -8729.563203997994, 7486.9179710051985, 0.0, 0.098, 0.9440000000000001, 0.314, 192.0, 1.5, 8.0, 14.5, 64.0, 4.5, 104.0, 0.0, 0.0, 0.0, 1.7141511980039356E9, 0.0, 2024-04-26 12:06:38.003
226.0, -45927.17986430882, -21930.034092668786, -8184.806488133251, -17559.95512723388, 83224.41824965696, -8724.377599284364, 7441.432171038648, 0.0, -45939.741544692704, -21850.975972530363, -8195.960008616448, -17572.136827962022, 83209.55433959418, -8735.464064534195, 7502.6535991017345, 0.0, 0.098, 0.9440000000000001, 0.314, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980039473E9, 0.0, 2024-04-26 12:06:38.003
228.0, -45945.64240522891, -21689.685784540867, -8159.0796302651925, -17576.160141963977, 83197.32793537712, -8732.848910432926, 7554.911977638242, 0.0, -45941.01559412666, -21765.6370122, -8144.998031258349, -17565.14073194751, 83211.76716229525, -8725.606945229405, 7484.682796559668, 0.0, 0.098, 0.9440000000000001, 0.314, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980039585E9, 0.0, 2024-04-26 12:06:38.003
230.0, -45914.84170136949, -21939.71239801793, -8191.221438791924, -17554.255432397775, 83217.39980189799, -8713.91698287928, 7418.052246338398, 0.0, -45929.16916956534, -21817.738928525323, -8188.986264346393, -17568.895825016003, 83210.56016809466, -8727.037456874545, 7522.971334811608, 0.0, 0.098, 0.9440000000000001, 0.314, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980039692E9, 0.0, 2024-04-26 12:06:38.003
232.0, -45932.81250391156, -21677.638194279458, -8142.964022512916, -17565.878339514536, 83194.64572604248, -8728.222099330676, 7544.697230422167, 0.0, -45930.018535854644, -21795.990681170308, -8144.260423691324, -17553.450769597384, 83213.57765359613, -8717.180337569755, 7458.6877177581455, 0.0, 0.098, 0.9440000000000001, 0.314, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980039804E9, 0.0, 2024-04-26 12:06:38.003
234.0, -45910.19253852279, -21926.614275767122, -8189.030967835304, -17560.42451386744, 83198.46787434434, -8726.612773729894, 7450.775200220967, 0.0, -45923.76004740716, -21784.92656766493, -8176.201066517958, -17569.678136071936, 83190.60006029607, -8732.58068949946, 7526.9499453246535, 0.0, 0.10400000000000001, 0.9380000000000001, 0.308, 192.0, 1.5, 32.0, 14.5, 40.0, 4.5, 80.0, 0.0, 0.0, 0.0, 1.7141511980039914E9, 0.0, 2024-04-26 12:06:38.003
236.0, -45921.48016947272, -21671.893795954442, -8132.682220063475, -17552.13201667452, 83199.09372318909, -8717.828538158958, 7537.20939602964, 0.0, -45909.90196584487, -21824.153879183996, -8143.008726001826, -17546.94641196089, 83206.3356883926, -8714.095796834921, 7449.769371720478, 0.0, 0.10400000000000001, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980040023E9, 0.0, 2024-04-26 12:06:38.004
238.0, -45900.84950934047, -21912.063290126716, -8187.0193108343265, -17539.86090896856, 83196.45621734337, -8710.810090399991, 7453.993851422531, 0.0, -45911.04190481209, -21755.422264983925, -8168.579121658698, -17547.90753697247, 83198.15494992197, -8716.420378258274, 7531.420294215714, 0.0, 0.10400000000000001, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980040135E9, 0.0, 2024-04-26 12:06:38.004
240.0, -45919.669678171835, -21678.085229168562, -8116.007818699815, -17520.52665001472, 83180.02768516871, -8700.170660039266, 7538.639907674779, 0.0, -45906.45979719875, -21854.7087138544, -8143.433409146477, -17529.42264430793, 83189.37071435103, -8702.986979840634, 7453.122133388774, 0.0, 0.10400000000000001, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198004025E9, 0.0, 2024-04-26 12:06:38.004
242.0, -45894.009875537144, -21887.47637122588, -8173.47415369441, -17523.968818660836, 83200.72540053433, -8697.644912915815, 7452.250415355017, 0.0, -45909.387875722394, -21723.995712279764, -8149.960118527427, -17526.695731484382, 83186.7332085053, -8702.271724018065, 7545.926576367209, 0.0, 0.10400000000000001, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980040357E9, 0.0, 2024-04-26 12:06:38.004
244.0, -45912.85239611297, -21703.365052147514, -8122.89215599205, -17530.406121063963, 83197.05971444366, -8703.255200774098, 7497.691511832656, 0.0, -45903.01762855263, -21881.597862434133, -8147.903758037539, -17520.169022103433, 83205.91100524795, -8697.1531745378, 7427.1047028427965, 0.0, 0.10500000000000001, 0.937, 0.308, 192.0, 1.5, 40.0, 14.5, 32.0, 4.5, 80.0, 0.0, 0.0, 0.0, 1.714151198004047E9, 0.0, 2024-04-26 12:06:38.004
246.0, -45893.07110227002, -21867.5609669162, -8180.112621797636, -17535.792891477693, 83209.26376691625, -8709.424282243763, 7469.550665563424, 0.0, -45913.29943100207, -21705.734337059777, -8147.814351059717, -17540.218536879842, 83199.74192377829, -8714.118148579377, 7536.136512295785, 0.0, 0.10500000000000001, 0.937, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714151198004058E9, 0.0, 2024-04-26 12:06:38.004
248.0, -45900.51423317364, -21732.645837383967, -8120.746388524341, -17536.217574622344, 83185.50386256026, -8707.904363620803, 7472.322281875883, 0.0, -45886.36557893343, -21912.465621526913, -8162.387688444578, -17526.695731484382, 83204.56990058064, -8701.422357728763, 7410.899688112699, 0.0, 0.10500000000000001, 0.937, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141511980041547E9, 0.0, 2024-04-26 12:06:38.004
